Scenario,Flexibility,Demand,Market,Category,Cost_Type,Carrier,Value_100p_EUR,Value_100p_Billion_EUR,Value_Non_Flex_EUR,Value_Non_Flex_Billion_EUR,Difference_EUR,Difference_Billion_EUR,Difference_Percent
NLHU,N,L,H,capital - gas boiler,capital,gas boiler,10997615276.430136,10.997615276430135,11068347611.870584,11.068347611870584,-70732335.44044876,-0.07073233544044875,-0.6390505423283754
NLHU,N,L,H,capital - heat pump,capital,heat pump,54623550623.65973,54.62355062365973,54570749642.46885,54.57074964246885,52800981.19087982,0.05280098119087982,0.09675692845858996
NLHU,N,L,H,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
NLHU,N,L,H,capital - nuclear,capital,nuclear,97602860325.4304,97.6028603254304,98763557828.23492,98.76355782823492,-1160697502.8045197,-1.1606975028045197,-1.175228523888489
NLHU,N,L,H,capital - offwind,capital,offwind,11693251810.258812,11.693251810258811,11693760968.324984,11.693760968324984,-509158.0661716461,-0.0005091580661716461,-0.0043541001697469965
NLHU,N,L,H,capital - onwind,capital,onwind,79035396472.08783,79.03539647208783,78715319227.2208,78.71531922722079,320077244.8670349,0.3200772448670349,0.4066263695673967
NLHU,N,L,H,capital - resistive heater,capital,resistive heater,4952336367.285476,4.952336367285476,4944049364.930292,4.944049364930292,8287002.355183601,0.008287002355183601,0.16761568794126397
NLHU,N,L,H,capital - solar,capital,solar,56595559790.26754,56.59555979026754,56665736469.45522,56.665736469455226,-70176679.1876831,-0.07017667918768311,-0.12384323148347458
NLHU,N,L,H,capital - solar thermal,capital,solar thermal,35591902.64189599,0.03559190264189599,35709240.66073903,0.03570924066073903,-117338.01884303987,-0.00011733801884303987,-0.3285928702820293
NLHU,N,L,H,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - CHP coal,marginal,CHP coal,82247500.95418562,0.08224750095418562,81442271.36633778,0.08144227136633778,805229.5878478438,0.0008052295878478437,0.9887120954986851
NLHU,N,L,H,marginal - CHP gas,marginal,CHP gas,80042977.35385512,0.08004297735385511,80619966.73316325,0.08061996673316325,-576989.3793081343,-0.0005769893793081344,-0.7156904209820123
NLHU,N,L,H,marginal - DAC,marginal,DAC,74422.31140058306,7.442231140058305e-05,235700.0858880269,0.0002357000858880269,-161277.77448744385,-0.00016127777448744386,-68.42499606218279
NLHU,N,L,H,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - OCGT gas,marginal,OCGT gas,4230487.294419361,0.004230487294419361,4259175.686724296,0.004259175686724296,-28688.39230493456,-2.868839230493456e-05,-0.6735667747718248
NLHU,N,L,H,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - Sabatier,marginal,Sabatier,3776287366.5656576,3.7762873665656578,3809025227.9580336,3.8090252279580334,-32737861.392375946,-0.032737861392375944,-0.8594813484584419
NLHU,N,L,H,marginal - aluminum,marginal,aluminum,83554147.62720224,0.08355414762720224,0.0,0.0,83554147.62720224,0.08355414762720224,0.0
NLHU,N,L,H,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - biomass,marginal,biomass,10058490567.471788,10.058490567471788,9996382852.000843,9.996382852000844,62107715.47094536,0.06210771547094536,0.6213018887978473
NLHU,N,L,H,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - coal,marginal,coal,5075025185.929731,5.075025185929731,5039255592.35266,5.03925559235266,35769593.57707119,0.03576959357707119,0.7098189984916315
NLHU,N,L,H,marginal - coal boiler,marginal,coal boiler,92312300.85439496,0.09231230085439496,91605320.16741116,0.09160532016741116,706980.686983794,0.000706980686983794,0.771768152430195
NLHU,N,L,H,marginal - coal cc,marginal,coal cc,6715811664.134005,6.715811664134004,6798082339.350079,6.798082339350079,-82270675.21607399,-0.082270675216074,-1.2102041591914487
NLHU,N,L,H,marginal - coal power plant,marginal,coal power plant,809541081.4433372,0.8095410814433373,801803876.296501,0.8018038762965011,7737205.146836162,0.007737205146836162,0.9649747744515769
NLHU,N,L,H,marginal - gas,marginal,gas,1256435.4651400216,0.0012564354651400217,1873718.8105777823,0.0018737188105777823,-617283.3454377607,-0.0006172833454377607,-32.94428928999301
NLHU,N,L,H,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - heat pump,marginal,heat pump,2405994664.74227,2.40599466474227,2395143104.61349,2.39514310461349,10851560.128779888,0.010851560128779887,0.4530652096685901
NLHU,N,L,H,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - nuclear,marginal,nuclear,75192771353.87459,75.19277135387459,76272031741.31299,76.27203174131299,-1079260387.4384003,-1.0792603874384004,-1.415014603385497
NLHU,N,L,H,marginal - offwind,marginal,offwind,9147283.1763122,0.0091472831763122,9131482.12331313,0.00913148212331313,15801.052999069914,1.5801052999069915e-05,0.17303930277352278
NLHU,N,L,H,marginal - onwind,marginal,onwind,86455792.5244882,0.08645579252448819,85524958.03399928,0.08552495803399927,930834.4904889166,0.0009308344904889166,1.0883776056562064
NLHU,N,L,H,marginal - resistive heater,marginal,resistive heater,354519073.4629894,0.3545190734629894,359283923.8371232,0.3592839238371232,-4764850.374133825,-0.004764850374133826,-1.3262075083253404
NLHU,N,L,H,marginal - solar,marginal,solar,34393267.26007633,0.03439326726007633,34349542.267063804,0.034349542267063805,43724.99301252514,4.3724993012525144e-05,0.12729425234423292
NLHU,N,L,H,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,shutdown - aluminum,shutdown,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,startup - aluminum,startup,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,capital - AC,capital,AC,9917679333.621904,9.917679333621905,9942960321.855925,9.942960321855924,-25280988.234020233,-0.025280988234020235,-0.25426017419026925
NLLU,N,L,L,capital - CHP coal,capital,CHP coal,28577947025.522865,28.577947025522864,28577247032.653244,28.577247032653244,699992.8696212769,0.0006999928696212769,0.0024494762172907816
NLLU,N,L,L,capital - CHP gas,capital,CHP gas,2986959871.099736,2.986959871099736,2985941739.5879054,2.9859417395879055,1018131.5118308067,0.0010181315118308067,0.03409750091009213
NLLU,N,L,L,capital - DAC,capital,DAC,215394.80998122293,0.00021539480998122293,24819.593664504555,2.4819593664504557e-05,190575.21631671838,0.00019057521631671837,767.8418063276646
NLLU,N,L,L,capital - H2,capital,H2,6312502758.60229,6.31250275860229,6315762534.701896,6.3157625347018955,-3259776.0996055603,-0.00325977609960556,-0.05161334172548052
NLLU,N,L,L,capital - H2 CHP,capital,H2 CHP,965939.2818867824,0.0009659392818867823,116033.37612714292,0.00011603337612714292,849905.9057596395,0.0008499059057596395,732.4667557965045
NLLU,N,L,L,capital - OCGT gas,capital,OCGT gas,762391388.512317,0.7623913885123169,762144365.287295,0.762144365287295,247023.22502195835,0.00024702322502195834,0.03241160550059849
NLLU,N,L,L,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
NLLU,N,L,L,capital - Sabatier,capital,Sabatier,12494104593.929306,12.494104593929306,12489866160.840176,12.489866160840176,4238433.089130402,0.004238433089130402,0.0339349760401699
NLLU,N,L,L,capital - aluminum,capital,aluminum,11166042317.60108,11.16604231760108,0.0,0.0,11166042317.60108,11.16604231760108,0.0
NLLU,N,L,L,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,capital - battery,capital,battery,6706673582.766468,6.706673582766468,6756284219.982779,6.756284219982779,-49610637.2163105,-0.0496106372163105,-0.7342887836124359
NLLU,N,L,L,capital - biomass,capital,biomass,12225240810.516804,12.225240810516803,12222516971.0029,12.2225169710029,2723839.5139045715,0.0027238395139045717,0.02228542222822597
NLLU,N,L,L,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,capital - coal boiler,capital,coal boiler,8004533341.643091,8.004533341643091,8003216432.984964,8.003216432984964,1316908.658126831,0.0013169086581268311,0.016454742529506513
NLLU,N,L,L,capital - coal cc,capital,coal cc,778034522.9004236,0.7780345229004236,776076499.1841047,0.7760764991841047,1958023.716318965,0.001958023716318965,0.2522977719822016
NLLU,N,L,L,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
NLLU,N,L,L,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,capital - gas boiler,capital,gas boiler,18847957408.74604,18.84795740874604,18850761708.08024,18.85076170808024,-2804299.334197998,-0.002804299334197998,-0.014876318408905227
NLLU,N,L,L,capital - heat pump,capital,heat pump,48701229960.94852,48.70122996094852,48676215890.12141,48.676215890121405,25014070.82711029,0.02501407082711029,0.05138869234119486
NLLU,N,L,L,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
NLLU,N,L,L,capital - nuclear,capital,nuclear,46075332664.563576,46.075332664563575,46728032691.25283,46.72803269125283,-652700026.6892548,-0.6527000266892548,-1.396806133487053
NLLU,N,L,L,capital - offwind,capital,offwind,15387832458.704596,15.387832458704596,15447818020.577278,15.447818020577278,-59985561.87268257,-0.05998556187268257,-0.38831090444474914
NLLU,N,L,L,capital - onwind,capital,onwind,73243492381.52072,73.24349238152072,73272869611.13356,73.27286961113356,-29377229.612838745,-0.029377229612838746,-0.04009291538429795
NLLU,N,L,L,capital - resistive heater,capital,resistive heater,5866608796.139492,5.866608796139492,5875417990.124465,5.875417990124465,-8809193.984972954,-0.008809193984972954,-0.14993306007810248
NLLU,N,L,L,capital - solar,capital,solar,103344435600.40569,103.34443560040569,103970799427.83649,103.97079942783648,-626363827.4308014,-0.6263638274308014,-0.602442061499724
NLLU,N,L,L,capital - solar thermal,capital,solar thermal,23538415.15692326,0.02353841515692326,23542286.715403136,0.023542286715403135,-3871.558479875326,-3.8715584798753266e-06,-0.01644512500708889
NLLU,N,L,L,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - CHP coal,marginal,CHP coal,74802162.14537664,0.07480216214537663,75046867.32820827,0.07504686732820827,-244705.1828316301,-0.0002447051828316301,-0.32606981682718617
NLLU,N,L,L,marginal - CHP gas,marginal,CHP gas,202283580.6345701,0.20228358063457008,202398591.14515105,0.20239859114515105,-115010.51058095694,-0.00011501051058095693,-0.05682377032875522
NLLU,N,L,L,marginal - DAC,marginal,DAC,264244.8226477185,0.00026424482264771846,34779.11062801771,3.477911062801771e-05,229465.71201970076,0.00022946571201970075,659.7802757924621
NLLU,N,L,L,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - OCGT gas,marginal,OCGT gas,36700545.50449184,0.036700545504491845,36676801.92627517,0.03667680192627517,23743.578216671944,2.3743578216671943e-05,0.06473731887638247
NLLU,N,L,L,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - Sabatier,marginal,Sabatier,6156159379.504689,6.15615937950469,6157030490.852263,6.1570304908522635,-871111.347574234,-0.000871111347574234,-0.014148238324765122
NLLU,N,L,L,marginal - aluminum,marginal,aluminum,83554902.8815787,0.0835549028815787,0.0,0.0,83554902.8815787,0.0835549028815787,0.0
NLLU,N,L,L,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - biomass,marginal,biomass,4201860166.482935,4.201860166482935,4200683463.007816,4.200683463007816,1176703.475119114,0.0011767034751191138,0.028012191003712494
NLLU,N,L,L,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - coal,marginal,coal,2226815249.413299,2.226815249413299,2225846992.34641,2.2258469923464097,968257.066889286,0.000968257066889286,0.04350061213635279
NLLU,N,L,L,marginal - coal boiler,marginal,coal boiler,95836098.69151334,0.09583609869151334,95564235.17497613,0.09556423517497613,271863.5165372193,0.0002718635165372193,0.2844824907973604
NLLU,N,L,L,marginal - coal cc,marginal,coal cc,1710862955.649059,1.710862955649059,1709447367.2775297,1.7094473672775297,1415588.3715293407,0.0014155883715293407,0.08280970789898084
NLLU,N,L,L,marginal - coal power plant,marginal,coal power plant,399796109.274109,0.399796109274109,400700003.9340177,0.4007000039340177,-903894.6599087119,-0.0009038946599087119,-0.22557889968415223
NLLU,N,L,L,marginal - gas,marginal,gas,437709.24347581447,0.0004377092434758145,58161.76546846175,5.816176546846175e-05,379547.47800735274,0.0003795474780073527,652.5721407359317
NLLU,N,L,L,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - heat pump,marginal,heat pump,2351624925.4758744,2.3516249254758743,2351731517.7993016,2.3517315177993017,-106592.32342720032,-0.00010659232342720032,-0.004532503928294802
NLLU,N,L,L,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - nuclear,marginal,nuclear,35372281171.47086,35.37228117147086,35874824731.2824,35.8748247312824,-502543559.8115387,-0.5025435598115386,-1.4008251289749911
NLLU,N,L,L,marginal - offwind,marginal,offwind,13540062.903058076,0.013540062903058077,13510803.027245576,0.013510803027245576,29259.875812500715,2.9259875812500714e-05,0.21656651905512886
NLLU,N,L,L,marginal - onwind,marginal,onwind,94129673.8907874,0.0941296738907874,92853295.23720348,0.09285329523720348,1276378.653583914,0.001276378653583914,1.3746185855044466
NLLU,N,L,L,marginal - resistive heater,marginal,resistive heater,673717171.8734723,0.6737171718734724,674991128.1579226,0.6749911281579226,-1273956.2844502926,-0.0012739562844502927,-0.18873674501870408
NLLU,N,L,L,marginal - solar,marginal,solar,75551896.54695077,0.07555189654695077,75996672.40510546,0.07599667240510545,-444775.8581546843,-0.0004447758581546843,-0.5852570172859362
NLLU,N,L,L,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,shutdown - aluminum,shutdown,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLU,N,L,L,startup - aluminum,startup,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLMU,N,L,M,capital - AC,capital,AC,7483351463.056706,7.483351463056707,7508943796.401104,7.508943796401104,-25592333.344397545,-0.025592333344397544,-0.340824675724214
NLMU,N,L,M,capital - CHP coal,capital,CHP coal,28577558481.17962,28.57755848117962,28577634258.244293,28.57763425824429,-75777.06467437744,-7.577706467437744e-05,-0.00026516213339988667
NLMU,N,L,M,capital - CHP gas,capital,CHP gas,2986262428.777298,2.986262428777298,2986292497.489886,2.986292497489886,-30068.712587833405,-3.0068712587833403e-05,-0.0010068910735672248
NLMU,N,L,M,capital - DAC,capital,DAC,105571.01118349726,0.00010557101118349727,136501.5391451074,0.0001365015391451074,-30930.527961610147,-3.0930527961610144e-05,-22.6594719409937
NLMU,N,L,M,capital - H2,capital,H2,5985322417.9555855,5.985322417955586,6074389558.121373,6.074389558121373,-89067140.1657877,-0.08906714016578769,-1.4662731014132306
NLMU,N,L,M,capital - H2 CHP,capital,H2 CHP,395222.4237584632,0.0003952224237584632,469017.75871844887,0.00046901775871844887,-73795.33495998569,-7.379533495998569e-05,-15.734017228180264
NLMU,N,L,M,capital - OCGT gas,capital,OCGT gas,762225306.1642832,0.7622253061642832,762233733.0373966,0.7622337330373965,-8426.873113393784,-8.426873113393783e-06,-0.0011055497478199834
NLMU,N,L,M,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
NLMU,N,L,M,capital - Sabatier,capital,Sabatier,9218964431.0827,9.2189644310827,9325998638.390644,9.325998638390644,-107034207.30794334,-0.10703420730794334,-1.1476970076677373
NLMU,N,L,M,capital - aluminum,capital,aluminum,11166042317.60108,11.16604231760108,0.0,0.0,11166042317.60108,11.16604231760108,0.0
NLMU,N,L,M,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLMU,N,L,M,capital - battery,capital,battery,4378358403.4240055,4.378358403424006,4395522816.888465,4.395522816888465,-17164413.46445942,-0.01716441346445942,-0.3904976536240549
NLMU,N,L,M,capital - biomass,capital,biomass,22391922574.917484,22.391922574917484,22126026152.212906,22.126026152212905,265896422.7045784,0.2658964227045784,1.2017360048089119
NLMU,N,L,M,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLMU,N,L,M,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLMU,N,L,M,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLMU,N,L,M,capital - coal boiler,capital,coal boiler,10116909804.279787,10.116909804279787,10081478983.071863,10.081478983071863,35430821.20792389,0.03543082120792389,0.351444676593751
NLMU,N,L,M,capital - coal cc,capital,coal cc,1651165621.6934907,1.6511656216934907,1689304536.1602154,1.6893045361602155,-38138914.466724634,-0.038138914466724634,-2.2576695705449463
NLMU,N,L,M,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
NLMU,N,L,M,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLMU,N,L,M,capital - gas boiler,capital,gas boiler,14172628039.336426,14.172628039336425,14255384150.611668,14.255384150611668,-82756111.27524185,-0.08275611127524185,-0.5805252976763237
NLMU,N,L,M,capital - heat pump,capital,heat pump,53609193614.19492,53.60919361419492,53589024334.10832,53.58902433410832,20169280.086601257,0.02016928008660126,0.037636960809088515
NLMU,N,L,M,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLMU,N,L,M,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
NLMU,N,L,M,capital - nuclear,capital,nuclear,86898248583.29842,86.89824858329841,88210778625.1668,88.2107786251668,-1312530041.8683777,-1.3125300418683776,-1.487947462118772
NLMU,N,L,M,capital - offwind,capital,offwind,11693258183.819298,11.693258183819298,11693434231.321491,11.693434231321492,-176047.50219345093,-0.00017604750219345092,-0.0015055243712911836
